"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2226710","781-756-5960.070","CLOSD","1577 Presidential Drive, Henrico VA 23228","23228","Henrico","Condominium","01/02/2023","$205,000","$199,000","62","Resale (occupied at least once)","1975","Stonewall Manor","1,260","35.71","3","2.1","Public Water","Sewer - Public","Conventional","Partnership"
"1","2229372","11A  1B1   8","CLOSD","8309 Monroe Drive, New Kent VA 23124","23124","New Kent","Single Family Residence","01/03/2023","$314,500","$315,000","4","Resale (occupied at least once)","1999","Whitehouse Farms","1,444","0.57","3","2.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","REIN10462484","11A 1B1 8","CLOSD","8309 Monroe Drive, New Kent VA 23124","23124","New Kent","Single Family Residence","01/03/2023","$314,500","$315,000","15","Resale (occupied at least once)","1999","WHITEHOUSE FARMS","1,444","0.57","3","2.0","Public Water","Septic","",""
"1","2216949","C008-0141-040","CLOSD","4925 Warwick Road, Richmond City VA 23224","23224","Richmond City","Single Family Residence","01/03/2023","$280,000","$280,000","59","Resale (occupied at least once)","1960","None","1,440","0.60","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2230236","698-67-07-35-800-000","CLOSD","18207 Jones Run Trail, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","01/03/2023","$388,500","$495,000","7","New (never occupied)","2022","Magnolia Green","2,700","0.14","4","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2229160","039C-1-6","CLOSD","2035 Fairlane Drive, Powhatan VA 23139","23139","Powhatan","Single Family Residence","01/03/2023","$389,000","$384,000","15","Resale (occupied at least once)","1968","Fairlane","3,708","5.03","4","2.1","Well","Septic - Conventional","Conventional","Estate"
"1","2229406","783-67-77-52-800-000","CLOSD","4000 Wannee Way, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","01/03/2023","$275,000","$277,000","10","Resale (occupied at least once)","1956","Beulah Village","1,242","0.31","4","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2229803","S007-1581-021","CLOSD","2219 Wright Avenue, Richmond City VA 23224","23224","Richmond City","Single Family Residence","01/03/2023","$225,000","$227,000","8","Resale (occupied at least once)","1972","Melrose","1,044","0.16","3","1.1","Public Water","Sewer - Public","VHDA ","Individuals"
"1","2228050","7796-89-3864","CLOSD","10184 Cool Hive Place, Hanover VA 23116","23116","Hanover","Townhouse","01/03/2023","$365,000","$360,000","45","Resale (occupied at least once)","2007","Honey Meadows","2,076","0.06","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2230266","8714-95-8169","CLOSD","7005 Cornfield Lane, Hanover VA 23111","23111","Hanover","Single Family Residence","01/03/2023","$269,900","$284,900","23","Resale (occupied at least once)","1970","Walnut Grove","1,430","0.41","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
