"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2301311","784-65-43-69-500-000","CLOSD","11507 Dunmore Mill Terrace #Unit2-4, Chesterfield VA 23831","23831","Chesterfield","Townhouse","08/28/2023","$336,595","$336,595","91","New (never occupied)","2023","Iron Mill Section 1","1,633","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","BRTVARC2000378","C0080948034","CLOSD","3724 Cottrell Road, Richmond City VA 23234","23234","Richmond City","Single Family Residence","09/15/2023","$250,000","$200,000","3","Resale (occupied at least once)","1975","NONE AVAILABLE","2,228","0.30","4","3.0","Public Water","Public Sewer On Site","",""
"1","BRTVARC2000364","S0000761016","CLOSD","1811 Ingram Avenue, Richmond City VA 23224","23224","Richmond City","Single Family Residence","09/15/2023","$379,450","$379,450","12","Resale (occupied at least once)","1924","MASON PARK","2,444","0.21","4","3.0","Public Water","Public Sewer On Site","",""
"1","2301703","7796-44-8915","CLOSD","9528 Halifax Green Drive, Hanover VA 23116","23116","Hanover","Single Family Residence","09/15/2023","$649,440","$670,505","0","New (never occupied)","2022","Giles Farm","3,335","","5","4.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2303238","J13-3893-4332","CLOSD","8015 Winter Fog Drive, New Kent VA 23124","23124","New Kent","Single Family Residence","09/15/2023","$528,490","$528,490","0","New (never occupied)","2022","Renaissance at Four Seasons","2,626","","3","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2319160","762-762-9370","CLOSD","3800 Coles Point Way, Henrico VA 23060","23060","Henrico","Single Family Residence","09/15/2023","$525,000","$505,000","11","Resale (occupied at least once)","2004","The Cottages At Crossridge","2,591","0.24","3","2.1","Public Water","Community - Sewer/Septic","Conventional","Individuals"
"1","2301171","716-66-26-04-100-000","CLOSD","15507 Match Rail Place, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","09/15/2023","$654,490","$731,270","0","New (never occupied)","2023","Harpers Mill","3,703","0.32","5","4.0","Public Water","Sewer - Public","VA New","Corporate"
"1","2316302","005-31G","CLOSD","5316 Cartersville Road, Powhatan VA 23139","23139","Powhatan","Single Family Residence","09/15/2023","$299,850","$305,000","27","Resale (occupied at least once)","2014","None","1,144","2.70","3","2.0","Well","Septic - Engineered","VA New","Corporate"
"1","BRTVACF2000450","811646383500000","CLOSD","14400 Walthall Drive, Chesterfield VA 23803","23803","Chesterfield","Single Family Residence","09/15/2023","$675,000","$620,000","74","Resale (occupied at least once)","1988","WALTHALL CREEK","8,856","1.60","5","6.0","Public Water","Public Sewer On Site","",""
"1","2308512","713-67-03-58-200-000","CLOSD","7208 Leire Lane, Chesterfield VA 23832","23832","Chesterfield","Townhouse","09/15/2023","$424,950","$433,844","0","New (never occupied)","2023","Cosby Village Townhomes","2,163","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
