"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2121172","029C-3D-7","CLOSD","2437 East Deerpath Drive, Powhatan VA 23139","23139","Powhatan","Single Family Residence","08/11/2021","$279,900","$285,000","2","Resale (occupied at least once)","1979","Wood Dale Acres","1,482","1.22","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2104351","826-722-0193","CLOSD","127 North Spruce Avenue, Henrico VA 23075","23075","Henrico","Single Family Residence","08/20/2021","$244,370","$251,730","5","New (never occupied)","2021","Highland Springs","1,440","0.19","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2123082","793-63-38-42-100-000","CLOSD","4037 Tanner Slip Circle, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","08/20/2021","$289,000","$307,000","6","Resale (occupied at least once)","2004","Harrowgate Place","1,963","0.32","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2111378","826-726-1719","CLOSD","315 North Linden Avenue, Henrico VA 23075","23075","Henrico","Single Family Residence","08/20/2021","$105,000","$90,000","15","Resale (occupied at least once)","1925","Greenwood Park","781","0.92","2","1.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2120375","030D-3-3","CLOSD","1925 Norwood Creek Drive, Powhatan VA 23139","23139","Powhatan","Single Family Residence","08/20/2021","$499,000","$525,000","6","Resale (occupied at least once)","1996","Norwood Creek","3,400","2.09","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2104046","TBD","CLOSD","9304 Janeway Drive, Hanover VA 23116","23116","Hanover","Single Family Residence","08/20/2021","$480,635","$480,635","0","New (never occupied)","2021","Giles Farm","2,718","","4","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2104588","TBD","CLOSD","7406 Dunollie Drive, Chesterfield VA 23838","23838","Chesterfield","Single Family Residence","08/20/2021","$625,185","$625,185","0","New (never occupied)","2021","The Highlands","5,668","","5","5.0","Public Water","Septic - Conventional","Conventional","Corporate"
"1","2118641","7796-66-8558","CLOSD","9213 Fairfield Farm Court, Hanover VA 23116","23116","Hanover","Single Family Residence","08/20/2021","$494,990","$494,990","16","New (never occupied)","2021","Giles Farm","2,718","","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2122063","8753-84-7725","CLOSD","6237 Denise Lynn Court, Hanover VA 23111","23111","Hanover","Single Family Residence","08/20/2021","$399,500","$399,500","6","Resale (occupied at least once)","1997","Boundary Run","2,450","11.82","5","3.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2121280","759-67-64-10-700-000","CLOSD","8801 Belmont Road, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","08/20/2021","$275,000","$275,000","9","Resale (occupied at least once)","1976","Rolling Hills","1,675","0.62","3","2.1","Public Water","Septic - Conventional","FHA New","Individuals"
"1","2116526","7871-80-8154","CLOSD","14049 Stanley Park Drive, Hanover VA 23005","23005","Hanover","Single Family Residence","08/20/2021","$334,950","$345,000","35","Resale (occupied at least once)","2016","Ashland Park","1,624","0.18","3","2.1","Public Water","Sewer - Public","USDA","Individuals"
"1","2113101","767-769-7323","CLOSD","3304 Mountain Road, Henrico VA 23060","23060","Henrico","Single Family Residence","08/20/2021","$499,950","$495,000","19","Resale (occupied at least once)","1999","Sheppards Way","2,960","0.46","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2120941","759-766-2730","CLOSD","5221 Timber Hollow Place, Henrico VA 23060","23060","Henrico","Single Family Residence","08/20/2021","$320,000","$320,000","4","Resale (occupied at least once)","1988","The Timbers","1,730","0.28","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2122651","8704-98-9481","CLOSD","8007 Delkin Court, Hanover VA 23111","23111","Hanover","Single Family Residence","08/20/2021","$226,000","$226,000","0","Resale (occupied at least once)","1983","Green Oaks","1,149","0.40","3","2.0","Public Water","Sewer - Public","USDA","Individuals"
"1","2121679","770-759-5194","CLOSD","9720 Purcell Road, Henrico VA 23228","23228","Henrico","Single Family Residence","08/20/2021","$279,950","$287,950","7","Resale (occupied at least once)","1996","East Jenningsville","1,296","0.27","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2122246","790-64-21-68-000-000","CLOSD","4813 Stoney Creek Parkway, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","08/20/2021","$375,000","$383,000","4","Resale (occupied at least once)","1992","Stoney Glen","2,779","0.37","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2031555","700674810600000","CLOSD","18207 Sagamore Drive, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","08/20/2021","$615,714","$618,304","153","New (never occupied)","2021","Magnolia Green","4,227","","5","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2119445","W000-1158-033","CLOSD","121 South Mulberry Street, Richmond City VA 23220","23220","Richmond City","Single Family Residence","08/20/2021","$469,500","$465,000","32","Resale (occupied at least once)","1920","None","1,638","0.04","2","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2118620","739-69-46-49-300-000","CLOSD","1518 Westbury Knoll Lane, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","08/20/2021","$425,000","$425,000","8","Resale (occupied at least once)","2004","St James Woods","3,010","0.26","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2112571","820-723-9543","CLOSD","221 South Fern Avenue, Henrico VA 23075","23075","Henrico","Single Family Residence","08/20/2021","$175,000","$190,000","5","Resale (occupied at least once)","1951","Highland Springs","816","0.13","2","1.0","Public Water","Sewer - Public","VA New","Individuals"
"1","2110347","7787-37-9178","CLOSD","10520 Stony bluff Drive #Unit210, Hanover VA 23005","23005","Hanover","Condominium","08/20/2021","$311,000","$306,000","56","New (never occupied)","2020","Stony Run","1,436","0.00","2","2.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2100902","to be determined","CLOSD","15911 Hallowell Ridge #Unit442-4, Chesterfield VA 23120","23120","Chesterfield","Condominium","08/20/2021","$387,750","$382,063","49","New (never occupied)","2021","Greenwich Walk At Foxcreek","1,963","","3","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2121400","763696072200017","CLOSD","2402 Sandler Court, Chesterfield VA 23235","23235","Chesterfield","Condominium","08/20/2021","$341,950","$341,950","5","New (never occupied)","2021","Pocoshock Villas","2,030","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2120687","817-723-5335","CLOSD","441 Hickorywood Circle, Henrico VA 23223","23223","Henrico","Townhouse","08/20/2021","$110,000","$110,000","0","Resale (occupied at least once)","1981","Ironwood","1,178","0.04","2","1.1","Public Water","Sewer - Public","VHDA ","Individuals"
"1","2101096","7788-66-0213","CLOSD","11338 Winding Brook Terrace Drive #UnitGF, Hanover VA 23005","23005","Hanover","Townhouse","08/20/2021","$320,530","$320,530","41","New (never occupied)","2021","Winding Brook Townhomes","1,567","","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2121386","780-66-73-87-900-000","CLOSD","5106 Timbercreek Court, Chesterfield VA 23237","23237","Chesterfield","Single Family Residence","08/20/2021","$272,000","$285,000","3","Resale (occupied at least once)","1990","Ashton Woods South","1,702","0.22","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2118710","50-73","CLOSD","11110 Barnetts Road, Charles City County VA 23030","23030","Charles City County","Single Family Residence","08/20/2021","$189,000","$190,000","12","Resale (occupied at least once)","1965","None","1,350","1.00","3","1.0","Well","Septic - Alternative","FHA New","Partnership"
"1","2102502","767-751-2958","CLOSD","4625 Wistar Creek Drive #UnitB, Henrico VA 23228","23228","Henrico","Condominium","08/20/2021","$303,915","$312,267","5","New (never occupied)","2021","Wistar Glen","2,452","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2119018","757-69-15-35-000-000","CLOSD","2708 Eagle Run Lane, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","08/20/2021","$300,000","$300,000","7","Resale (occupied at least once)","1987","Bexley","2,096","0.44","3","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2117708","W019-0306-111","CLOSD","45 East Lock Lane #UnitU9, Richmond City VA 23226","23226","Richmond City","Condominium","08/20/2021","$269,900","$269,900","28","Resale (occupied at least once)","1930","Lock Lane Condominium","910","0.00","2","2.0","Public Water","Sewer - Public","VHDA ","Individuals"
"1","2112969","7787-37-9178","CLOSD","10521 Stony Bluff Drive #Unit411, Hanover VA 23005","23005","Hanover","Condominium","08/20/2021","$316,000","$316,000","53","New (never occupied)","2020","Stony Run","1,395","0.00","2","2.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2119799","728-67-16-44-500-000","CLOSD","7105 Deer Run Lane, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","08/20/2021","$315,000","$314,000","17","Resale (occupied at least once)","1988","Deer Run","2,168","0.39","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2036934","C0081053086","CLOSD","3009 Johns Way, Richmond City VA 23224","23224","Richmond City","Single Family Residence","08/20/2021","$283,860","$283,860","0","New (never occupied)","2020","Governor's Retreat","2,179","","4","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2120393","55-2-0-1-0","CLOSD","984 Lee Road, Goochland VA 23039","23039","Goochland","Single Family Residence","08/20/2021","$275,000","$215,000","18","Resale (occupied at least once)","1942","None","2,425","1.35","4","2.0","Well","Septic - Conventional","Cash","Estate"
"1","2120302","747-737-9766","CLOSD","8965 Bellefonte Road, Henrico VA 23229","23229","Henrico","Single Family Residence","08/20/2021","$699,900","$700,000","7","Resale (occupied at least once)","1964","Deer Lodge","3,490","0.51","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2124014","33B7 4 1  79","CLOSD","5810 Yellow Jasmine Terrace, New Kent VA 23140","23140","New Kent","Single Family Residence","08/20/2021","$389,900","$389,900","4","Resale (occupied at least once)","2008","Oakmont Villas","2,956","0.19","4","3.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2123608","33B7 5 1  CD","CLOSD","5850 Nandina Circle, New Kent VA 23140","23140","New Kent","Single Family Residence","08/20/2021","$274,470","$290,000","3","Resale (occupied at least once)","2007","Oakmont Villas","2,090","0.09","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2123483","796-61-06-66-300-000","CLOSD","21310 Chesterfield Avenue, Chesterfield VA 23803","23803","Chesterfield","Single Family Residence","08/20/2021","$69,900","$79,999","3","Resale (occupied at least once)","1900","None","1,704","0.12","4","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2122846","C003-0061-084","CLOSD","7721 Kenmore Circle, Richmond City VA 23225","23225","Richmond City","Single Family Residence","08/20/2021","$449,000","$520,500","6","Resale (occupied at least once)","1966","Stratford Hills","3,311","0.57","4","2.2","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2122721","764-763-6571","CLOSD","3417 Fitchetts Lane, Henrico VA 23060","23060","Henrico","Single Family Residence","08/20/2021","$479,950","$525,000","6","Resale (occupied at least once)","2002","The Cottages At Crossridge","2,158","0.18","3","3.0","Public Water","Sewer - Public","Conventional","Estate"
"1","2122488","753-738-6582","CLOSD","501 Cokesburg Lane, Henrico VA 23229","23229","Henrico","Single Family Residence","08/20/2021","$350,000","$350,000","5","Resale (occupied at least once)","1957","Ridgeview","1,433","0.25","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2122484","744-747-8890","CLOSD","10311 Raintree Commons Court, Henrico VA 23238","23238","Henrico","Single Family Residence","08/20/2021","$325,000","$335,000","4","Resale (occupied at least once)","1995","The Villas At Raintree Commons","1,760","0.16","3","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2122417","817-726-3473","CLOSD","11 North Virginia Avenue, Henrico VA 23223","23223","Henrico","Single Family Residence","08/20/2021","$260,000","$270,000","3","Resale (occupied at least once)","2003","Bungalow City","1,456","0.22","3","2.0","Public Water","Community - Sewer/Septic","Conventional","Individuals"
"1","2122342","786-765-2588","CLOSD","704 Harmony Road, Henrico VA 23059","23059","Henrico","Single Family Residence","08/20/2021","$269,950","$257,000","9","Resale (occupied at least once)","1969","Woodcliff","1,639","0.47","3","2.1","Public Water","Septic - Conventional","Cash","Individuals"
