"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2325997","715-66-166-150-0000","CLOSD","15431 Holcomb Bridge Road, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","04/02/2024","$606,000","$621,640","116","New (never occupied)","2023","Harpers Mill","2,946","0.31","5","4.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2404432","725-71-59-77-900-000","CLOSD","2340 Banstead Road, Chesterfield VA 23113","23113","Chesterfield","Single Family Residence","04/02/2024","$815,000","$804,000","6","Resale (occupied at least once)","1979","Salisbury","3,472","0.73","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2400987","830-689-7635","CLOSD","4024 Three Foxes Drive, Henrico VA 23231","23231","Henrico","Single Family Residence","04/02/2024","$425,000","$433,000","29","Resale (occupied at least once)","1988","Varina Chase","3,314","1.03","5","3.2","Well","Septic - Conventional","VA New","Individuals"
"1","2317225","807-714-6907","CLOSD","2608 Tater Terrace, Henrico VA 23231","23231","Henrico","Single Family Residence","04/02/2024","$443,530","$443,530","220","New (never occupied)","2023","None","2,227","0.39","4","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2400768","739-744-9851","CLOSD","1510 Harborough Road, Henrico VA 23238","23238","Henrico","Single Family Residence","04/02/2024","$626,000","$600,000","46","Resale (occupied at least once)","1973","Kingsley","3,664","0.44","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2403914","S000-0500-002","CLOSD","503 West 24th Street, Richmond City VA 23225","23225","Richmond City","Single Family Residence","04/02/2024","$530,000","$530,000","13","New (never occupied)","2024","Woodland Heights","2,166","0.08","3","2.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2403715","786-65-67-85-600-000","CLOSD","4813 Empire Parkway, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","04/02/2024","$379,900","$390,000","10","Resale (occupied at least once)","1973","Chesterbrook Farms","2,302","0.34","4","3.0","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2401340","8724-92-5046","CLOSD","7095 Old Lantern Trail, Hanover VA 23111","23111","Hanover","Single Family Residence","04/02/2024","$619,000","$599,000","38","Resale (occupied at least once)","1992","Gaines Mill","2,314","","4","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2325790","762-747-3021","CLOSD","1829 Westhill Road, Henrico VA 23226","23226","Henrico","Single Family Residence","04/02/2024","$420,000","$400,000","120","Resale (occupied at least once)","2017","Berkeley Park","1,640","0.22","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2324801","802-736-6075","CLOSD","4002 Grand Reserve Lane #UnitA-2, Henrico VA 23223","23223","Henrico","Townhouse","04/02/2024","$335,585","$335,585","52","New (never occupied)","2023","Reserve at Springdale Park","1,525","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2321268","779-774-5615","CLOSD","10706 Skippers Street, Henrico VA 23059","23059","Henrico","Single Family Residence","04/02/2024","$619,595","$619,595","149","New (never occupied)","2023","River Mill","2,369","","3","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2324797","802-736-5677","CLOSD","4006 Grand Reserve Lane #UnitA-4, Henrico VA 23223","23223","Henrico","Townhouse","04/02/2024","$333,295","$333,295","36","New (never occupied)","2023","Reserve at Springdale Park","1,525","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2402866","738-760-1319","CLOSD","3212 Nutley Court, Henrico VA 23233","23233","Henrico","Single Family Residence","04/02/2024","$620,000","$615,000","6","Resale (occupied at least once)","1993","Stratford Glen At Wellesley","2,766","0.59","5","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2403878","748-738-3376.074","CLOSD","9129 Derbyshire Road #UnitH, Henrico VA 23229","23229","Henrico","Condominium","04/02/2024","$324,500","$324,000","16","Resale (occupied at least once)","1964","Deerwood Condominium","1,289","0.03","3","2.0","Public Water","Community - Sewer/Septic","Conventional","Individuals"
"1","2328978","C008-0660-042","CLOSD","5129 Snead Road, Richmond City VA 23224","23224","Richmond City","Single Family Residence","04/02/2024","$259,000","$251,500","82","Resale (occupied at least once)","1956","Piney Knolls","1,027","0.32","3","1.0","Public Water","Sewer - Public","Conventional","Individuals"
