"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2422434","727-70-31-93-500-030","CLOSD","621 Fern Meadow Loop #Unit202, Chesterfield VA 23114","23114","Chesterfield","Condominium","11/21/2024","$229,900","$225,000","46","Resale (occupied at least once)","2005","Bristol Village @ Charter Colony","1,213","","2","2.0","Public Water","Sewer - Public","Cash","Partnership"
"1","2411377","824-65-90-91-400-000","CLOSD","1713 Twin Rivers Court, Chesterfield VA 23836","23836","Chesterfield","Single Family Residence","11/22/2024","$509,315","$513,670","385","New (never occupied)","2024","Twin Rivers","2,020","","5","3.0","Public Water","Sewer - Public","VA New","Corporate"
"1","BRTVAGO2000276","62-40-0-21-0","CLOSD","709 Taylors Hill Court, Goochland VA 23103","23103","Goochland","Single Family Residence","11/25/2024","$624,950","$625,000","10","Resale (occupied at least once)","2005","NONE AVAILABLE","3,012","0.26","4","3.0","Community Well, Well","Public Sewer On Site","",""
"1","2421276","764-70-29-87-900-000","CLOSD","1118 Fairbank LN, Chesterfield VA 23225","23225","Chesterfield","Single Family Residence","11/25/2024","$289,990","$309,000","46","Resale (occupied at least once)","1959","Southaven","1,240","","3","1.1","Public Water","Sewer - Public","FHA New","Partnership"
"1","2410942","716-66-27-12-700-000","CLOSD","8706 Pima Terrace, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","11/25/2024","$633,950","$748,382","0","New (never occupied)","2024","Harpers Mill","3,210","","5","4.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2422816","TBD","CLOSD","17200 Gossamer Drive, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","11/25/2024","$589,590","$565,000","66","New (never occupied)","2024","Wynwood at Foxcreek","2,433","0.14","5","3.1","Public Water","Sewer - Public","Conventional","Other"
"1","2424132","62-40-0-21-0","CLOSD","709 Taylors Hill Court, Goochland VA 23103","23103","Goochland","Single Family Residence","11/25/2024","$624,950","$625,000","9","Resale (occupied at least once)","2005","The Parke At Manakin Woods","3,012","0.26","4","2.1","Community Well","Sewer - Public","Other","Individuals"
"1","2418769","740-758-0234","CLOSD","3201 Aprilbud Court, Henrico VA 23233","23233","Henrico","Single Family Residence","11/25/2024","$675,000","$650,000","80","Resale (occupied at least once)","1995","Wythe Trace","2,724","0.47","5","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2427165","TBD","CLOSD","6657 Cassia Loop, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","11/25/2024","$515,890","$505,000","16","New (never occupied)","2024","Wynwood at Foxcreek","2,433","0.15","4","2.1","Public Water","Sewer - Public","Conventional","Other"
"1","2425826","TBD","CLOSD","8901 Lewdown Place, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","11/25/2024","$679,390","$660,000","22","New (never occupied)","2024","Harpers Mill","3,750","0.30","5","6.2","Public Water","Sewer - Public","Conventional","Other"
"1","2424822","717-66-00-56-700-000","CLOSD","9055 Hereford Court, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","11/25/2024","$646,390","$615,000","24","New (never occupied)","2024","Harpers Mill","3,800","0.33","5","5.1","Public Water","Sewer - Public","FHA New","Other"
"1","2406075","761642911000000","CLOSD","8613 Abercrombie Drive, Chesterfield VA 23838","23838","Chesterfield","Single Family Residence","11/25/2024","$621,730","$643,130","0","New (never occupied)","2024","Lake Margaret","2,787","1.70","4","3.0","Public Water","Septic - Conventional","Conventional","Corporate"
"1","2415869","119763","CLOSD","7934 Arbor Marsh Terrace, New Kent VA 23124","23124","New Kent","Single Family Residence","11/25/2024","$462,990","$462,990","126","New (never occupied)","2024","The Arbors At New Kent Winery","2,023","","3","2.1","Public Water","Sewer - Public","FHA New Assumption","Corporate"
"1","2423596","802-737-5755","CLOSD","4062 Grand Reserve Lane #UnitK-4, Henrico VA 23223","23223","Henrico","Townhouse","11/25/2024","$350,610","$350,610","62","New (never occupied)","2024","Reserve at Springdale Park","1,525","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2423518","790-63-90-70-800-000","CLOSD","4511 Greenbriar Drive, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","11/25/2024","$378,000","$389,000","27","Resale (occupied at least once)","1976","Greenbriar","2,391","0.45","5","2.0","Public Water","Septic - Conventional","VA New","Individuals"
"1","2421480","C009-1033-024","CLOSD","3012 Dupont Avenue, Richmond City VA 23234","23234","Richmond City","Single Family Residence","11/25/2024","$329,950","$320,000","70","Resale (occupied at least once)","1959","Ampthill Heights","2,785","0.34","7","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2413521","7787-37-2405","CLOSD","10526 Stony Bluff Drive #Unit405, Hanover VA 23005","23005","Hanover","Condominium","11/25/2024","$310,000","$310,000","109","New (never occupied)","2024","Stony Run","1,256","","2","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2416396","784-771-1538","CLOSD","9983 Magnolia Ridge Drive, Henrico VA 23059","23059","Henrico","Townhouse","11/25/2024","$429,735","$419,735","42","New (never occupied)","2024","Village at Virginia Center Commons","1,957","","3","2.2","Public Water","Sewer - Public","VA New","Corporate"
"1","2424995","777-748-0718","CLOSD","6613 Carmel Road, Henrico VA 23228","23228","Henrico","Single Family Residence","11/25/2024","$389,000","$389,000","43","Resale (occupied at least once)","1954","None","1,438","0.34","3","2.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2418940","024-12","CLOSD","2389 Old Tavern Road, Powhatan VA 23139","23139","Powhatan","Single Family Residence","11/25/2024","$399,900","$410,000","40","Resale (occupied at least once)","2010","None","1,973","2.00","3","2.1","Well","Septic - Conventional","FHA New","Individuals"
