"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2411063","758-69-90-35-400-000","CLOSD","1300 Twilight Lane, Chesterfield VA 23235","23235","Chesterfield","Single Family Residence","07/01/2024","$319,950","$330,000","4","Resale (occupied at least once)","1989","Providence Meadows","1,436","0.19","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2410676","746-755-2839","CLOSD","2511 Cedar Cone Drive, Henrico VA 23233","23233","Henrico","Single Family Residence","07/08/2024","$670,000","$670,000","22","Resale (occupied at least once)","1989","Cedar Chase","2,984","0.45","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2410885","817-726-0658","CLOSD","5712 Nine Mile Road, Henrico VA 23223","23223","Henrico","Single Family Residence","07/08/2024","$386,000","$390,000","5","Resale (occupied at least once)","2006","None","2,148","0.56","4","3.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2413104","W000-1402-019","CLOSD","200 South Belmont Avenue, Richmond City VA 23221","23221","Richmond City","Single Family Residence","07/08/2024","$399,000","$476,000","6","Resale (occupied at least once)","1925","Park Place","855","0.04","2","1.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2413707","767-738-2836","CLOSD","6219 Jeffrey Road, Henrico VA 23226","23226","Henrico","Single Family Residence","07/08/2024","$560,000","$550,000","4","Resale (occupied at least once)","1947","Westview Manor","2,689","0.20","5","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2411562","7883-03-8998","CLOSD","10514 Mount Hope Church Road, Hanover VA 23047","23047","Hanover","Single Family Residence","07/08/2024","$450,000","$450,000","11","Resale (occupied at least once)","1965","None","2,647","2.00","4","3.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2414927","786-66-35-13-100-000","CLOSD","10229 Centralia Station Road, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","07/08/2024","$535,000","$530,000","0","Resale (occupied at least once)","2023","Centralia Station","3,020","0.46","5","3.0","Public Water","Septic - Conventional","VA New","Individuals"
"1","2327620","725-69-53-28-900-000","CLOSD","1207 LAZY RIVER Road #Unit17C, Chesterfield VA 23114","23114","Chesterfield","Townhouse","07/08/2024","$392,990","$428,230","24","New (never occupied)","2023","Centerpointe Townes","1,951","","3","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2401626","718666387400000","CLOSD","7912 Hartridge Drive, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","07/08/2024","$660,805","$671,215","0","New (never occupied)","2024","Harpers Mill","3,282","0.31","6","5.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2409365","8716-50-7001","CLOSD","7262 Hardtack Road, Hanover VA 23116","23116","Hanover","Townhouse","07/08/2024","$375,000","$365,000","38","Resale (occupied at least once)","2010","The Bluffs At Bell Creek","2,042","0.07","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2324305","771678358000000","CLOSD","6131 Belay Drive, Chesterfield VA 23234","23234","Chesterfield","Townhouse","07/08/2024","$342,940","$340,000","248","New (never occupied)","2023","Watermark","1,474","","3","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2407992","S000-0459-008","CLOSD","2204 Edwards Avenue, Richmond City VA 23224","23224","Richmond City","Single Family Residence","07/08/2024","$299,900","$300,000","44","Resale (occupied at least once)","1921","Mason Park","1,684","0.11","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2412845","721-67-80-25-200-000","CLOSD","5615 Chatmoss Road, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","07/08/2024","$364,900","$377,000","6","Resale (occupied at least once)","1988","Chatmoss","1,719","0.18","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2414828","739-69-48-65-400-000","CLOSD","11700 Westbury Bluff Drive, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","07/08/2024","$425,000","$425,000","0","Resale (occupied at least once)","2004","St James Woods","2,082","0.69","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2414417","741-765-3102","CLOSD","4905 Parsons Walk Place, Henrico VA 23059","23059","Henrico","Single Family Residence","07/08/2024","$759,000","$750,000","9","Resale (occupied at least once)","2004","Parsons Walk @ Twin Hickory","3,321","0.17","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2414024","741-750-1120","CLOSD","10721 Old Prescott Road, Henrico VA 23238","23238","Henrico","Single Family Residence","07/08/2024","$895,000","$890,000","11","Resale (occupied at least once)","1991","Prescott","4,957","0.34","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2411254","765-64-80-03-500-000","CLOSD","8106 Burray Court, Chesterfield VA 23838","23838","Chesterfield","Single Family Residence","07/08/2024","$650,000","$669,510","7","Resale (occupied at least once)","2005","The Highlands","3,275","2.84","4","2.2","Public Water","Septic - Conventional","VA New","Individuals"
"1","2410163","7797-97-2910","CLOSD","9042 Laurel Branch Circle, Hanover VA 23116","23116","Hanover","Single Family Residence","07/08/2024","$619,900","$610,000","7","Resale (occupied at least once)","1995","Ash Creek","3,066","0.35","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2317994","8707-70-9647","CLOSD","10508 Goosecross Way #UnitE2, Hanover VA 23116","23116","Hanover","Townhouse","07/08/2024","$531,223","$531,223","312","New (never occupied)","2023","Stags Leap","2,335","0.10","3","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2414387","753-750-0996","CLOSD","1913 Sweetwater Lane, Henrico VA 23229","23229","Henrico","Single Family Residence","07/08/2024","$399,900","$395,000","9","Resale (occupied at least once)","1964","Three Chopt Estates","1,897","0.27","4","3.0","Public Water","Sewer - Public","Cash","Individuals"
