"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2300443","N000-1169-009","CLOSD","3419 2nd Avenue, Richmond City VA 23222","23222","Richmond City","Single Family Residence","02/23/2023","$357,000","$357,000","25","New (never occupied)","2022","North Highland Park","1,700","","3","2.1","Public Water","Sewer - Public","Conventional","Partnership"
"1","2224331","825660134300000","CLOSD","11707 North Enon Church Road, Chesterfield VA 23836","23836","Chesterfield","Single Family Residence","02/23/2023","$531,400","$531,400","0","New (never occupied)","2022","The Landings at Meadowville","3,082","","5","3.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2206193","7796-43-8844","CLOSD","9279 Giles Pond Drive, Hanover VA 23116","23116","Hanover","Single Family Residence","02/23/2023","$605,870","$605,870","0","New (never occupied)","2022","Giles Farm","2,423","","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2232184","823-66-21-44-800-000","CLOSD","1536 Bluewater Terrace, Chesterfield VA 23836","23836","Chesterfield","Single Family Residence","02/23/2023","$1,000,000","$915,000","33","Resale (occupied at least once)","2007","Meadowville Landing","5,500","","4","4.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2219534","825660644700000","CLOSD","12009 Almer Lane, Chesterfield VA 23836","23836","Chesterfield","Single Family Residence","02/23/2023","$534,530","$534,530","0","New (never occupied)","2022","The Landings at Meadowville","2,380","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2300858","C008-0618-002","CLOSD","5218 Snead Road, Richmond City VA 23224","23224","Richmond City","Single Family Residence","02/23/2023","$249,000","$254,000","3","Resale (occupied at least once)","1948","Piney Knolls","1,371","0.40","4","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2300744","795-61-70-78-800-000","CLOSD","3314 Julep Drive, Chesterfield VA 23834","23834","Chesterfield","Single Family Residence","02/23/2023","$239,950","$239,950","13","Resale (occupied at least once)","1981","Colonial Pine Estates","1,056","0.34","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2232729","697-67-62-53-600-000","CLOSD","19100 Duval Road, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","02/23/2023","$500,000","$490,000","15","Resale (occupied at least once)","1980","None","2,888","4.57","4","3.0","Well","Septic - Conventional","Conventional","Estate"
"1","2206519","016B-4G-22","CLOSD","3431 Brimington Place, Powhatan VA 23139","23139","Powhatan","Single Family Residence","02/23/2023","$697,950","$798,909","0","New (never occupied)","2023","Tilmans Farm","3,103","3.32","4","3.1","Well","Septic - Conventional","Conventional","Corporate"
"1","2221018","J13-2691-3813","CLOSD","7574 East Danube Loop, New Kent VA 23124","23124","New Kent","Single Family Residence","02/23/2023","$355,970","$355,970","0","New (never occupied)","2021","Lifestyle at Four Seasons","1,533","","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
