"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2035097","8706-62-9674","CLOSD","9133 Isabella Way, Hanover VA 23116","23116","Hanover","Single Family Residence","07/12/2021","$475,250","$475,250","84","New (never occupied)","2021","Garrison Manor","3,082","","5","3.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2033398","8706-62-9186","CLOSD","9099 Lindstrom Place, Hanover VA 23116","23116","Hanover","Single Family Residence","07/12/2021","$516,905","$516,905","84","New (never occupied)","2021","Garrison Manor","3,225","","4","3.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2114740","727-66-07-16-600-000","CLOSD","10401 Pembrooke Dock Court, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","07/12/2021","$429,000","$432,000","7","Resale (occupied at least once)","2011","Collington","3,228","0.43","4","3.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2107450","826660951300000","CLOSD","1743 Almer Court, Chesterfield VA 23836","23836","Chesterfield","Single Family Residence","07/12/2021","$453,945","$453,945","0","New (never occupied)","2021","The Landings at Meadowville","3,082","","5","4.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2109498","7841-57-4612","CLOSD","14391 King Road, Hanover VA 23047","23047","Hanover","Single Family Residence","07/12/2021","$425,000","$425,000","25","Resale (occupied at least once)","1999","None","2,224","5.64","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2036345","8706-83-2024","CLOSD","9086 Lindstrom Place, Hanover VA 23116","23116","Hanover","Single Family Residence","07/12/2021","$622,240","$622,240","4","New (never occupied)","2021","Garrison Manor","4,394","","5","4.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2118159","N000-1071-007","CLOSD","3310 2nd Avenue, Richmond City VA 23222","23222","Richmond City","Single Family Residence","07/12/2021","$339,000","$344,000","4","Resale (occupied at least once)","1910","Highland Park","2,288","0.23","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2117385","779-764-3274","CLOSD","2101 Summerhook Court, Henrico VA 23060","23060","Henrico","Single Family Residence","07/12/2021","$298,000","$298,000","3","Resale (occupied at least once)","1990","Summerfield","1,658","0.27","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2116171","821-64-53-49-100-000","CLOSD","14200 Bermuda Point Court, Chesterfield VA 23836","23836","Chesterfield","Single Family Residence","07/12/2021","$205,000","$215,000","13","Resale (occupied at least once)","1994","Point Of Rocks Estates","1,080","0.22","3","2.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2032557","764684915300000","CLOSD","7206 Appelman Court, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","07/12/2021","$370,220","$391,155","0","New (never occupied)","2020","Pennwood Estates","2,539","0.30","6","4.0","Public Water","Sewer - Public","FHA New","Corporate"
"1","2031435","715-66-23-22-400-000","CLOSD","8818 Fishers Green Court, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","07/12/2021","$457,950","$466,765","136","New (never occupied)","2021","Harpers Mill","2,248","0.17","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2116368","C008-0333-006","CLOSD","5601 Germain Road, Richmond City VA 23224","23224","Richmond City","Single Family Residence","07/12/2021","$185,000","$190,000","2","Resale (occupied at least once)","1964","West Chesterfield Gardens","1,000","0.26","3","1.0","Public Water","Sewer - Public","VHDA ","Individuals"
"1","2113143","726-70-71-23-700-000","CLOSD","432 Crofton Village Terrace, Chesterfield VA 23114","23114","Chesterfield","Townhouse","07/12/2021","$350,000","$357,000","6","Resale (occupied at least once)","2019","Crofton Village At Charter Colony","2,066","0.04","3","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2116420","S007-0914-006","CLOSD","3100 Stockton Street, Richmond City VA 23224","23224","Richmond City","Single Family Residence","07/12/2021","$240,000","$235,000","11","Resale (occupied at least once)","1935","Broad Rock Park","1,370","0.24","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2100285","786675356200000","CLOSD","7849 Vermeil Street #UnitIA-A, Chesterfield VA 23237","23237","Chesterfield","Townhouse","07/12/2021","$327,670","$327,670","0","New (never occupied)","2021","Silverleaf","2,142","","3","2.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2031282","763696072200016","CLOSD","7604 Sandler Drive, Chesterfield VA 23235","23235","Chesterfield","Condominium","07/12/2021","$284,405","$284,405","63","New (never occupied)","2020","Pocoshock Villas","1,773","","2","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2021023","763696072200015","CLOSD","7606 Sandler Drive, Chesterfield VA 23235","23235","Chesterfield","Condominium","07/12/2021","$292,830","$293,930","85","New (never occupied)","2020","Pocoshock Villas","1,588","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2110029","752-68-44-61-200-000","CLOSD","9530 Kendelwick Drive, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","07/12/2021","$390,000","$380,000","39","Resale (occupied at least once)","1985","Falling Creek Farms","3,139","0.73","4","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2118741","7787-37-9178","CLOSD","10520 Stony Bluff Drive #Unit105, Hanover VA 23005","23005","Hanover","Condominium","07/12/2021","$244,950","$244,950","3","New (never occupied)","2019","Stony Run","1,017","","1","1.0","Public Water","Sewer - Public","Cash","Corporate"
"1","2115282","741-68-96-03-300-000","CLOSD","3043 Barnack Road, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","07/12/2021","$389,000","$389,000","13","Resale (occupied at least once)","2015","Walnut Grove","2,380","0.27","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2115793","795-61-13-82-200-000","CLOSD","21209 Rutledge Avenue, Chesterfield VA 23803","23803","Chesterfield","Single Family Residence","07/12/2021","$199,900","$213,000","3","Resale (occupied at least once)","1973","Orange Hill","1,458","0.16","3","1.1","Public Water","Sewer - Public","VHDA ","Individuals"
