"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2400874","790-756-2927","CLOSD","8206 Franconia Road, Henrico VA 23227","23227","Henrico","Single Family Residence","02/23/2024","$369,900","$364,900","10","Resale (occupied at least once)","1959","Wildwood","1,928","0.32","3","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2329208","E010-0107-001","CLOSD","5201 Salem Street, Richmond City VA 23231","23231","Richmond City","Single Family Residence","02/23/2024","$275,000","$295,000","27","Resale (occupied at least once)","1925","Powhatan Place","1,168","0.14","3","1.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2401152","732-64-99-65-600-000","CLOSD","11919 Carters Garden Terrace, Chesterfield VA 23838","23838","Chesterfield","Single Family Residence","02/23/2024","$545,000","$545,000","3","Resale (occupied at least once)","2018","Carters Mill East","3,537","1.43","5","2.1","Public Water","Septic - Engineered","Conventional","Individuals"
"1","2401382","7917372085","CLOSD","3806 Alma Avenue, Henrico VA 23222","23222","Henrico","Single Family Residence","02/23/2024","$325,000","$325,000","3","Resale (occupied at least once)","1947","Chatham Place","2,076","","4","2.0","Public Water","Sewer - Public","Conventional","Corporate"
"1","2325291","766640842500000","CLOSD","13001 Lake Margaret Drive, Chesterfield VA 23838","23838","Chesterfield","Single Family Residence","02/23/2024","$829,890","$829,990","37","New (never occupied)","2023","Lake Margaret","4,438","","5","4.1","Public Water","Septic - Conventional","Conventional","Corporate"
"1","2319318","789-64-17-27-300-000","CLOSD","14231 Botsford Avenue, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","02/23/2024","$652,245","$668,544","0","New (never occupied)","2023","Wellspring","3,694","","4","3.1","Public Water","Sewer - Public","VA New","Corporate"
"1","2327295","N000-1355-024","CLOSD","3307 Garland Avenue, Richmond City VA 23222","23222","Richmond City","Single Family Residence","02/23/2024","$524,950","$525,000","21","New (never occupied)","2023","North Richmond Terrace","3,020","0.07","4","3.1","Public Water","Sewer - Public","FHA New","Corporate"
"1","2311868","760643075400000","CLOSD","8819 Mckibben Drive, Chesterfield VA 23838","23838","Chesterfield","Single Family Residence","02/23/2024","$669,465","$679,465","2","New (never occupied)","2022","Lake Margaret","4,038","","5","3.1","Public Water","Septic - Conventional","Conventional","Corporate"
"1","2322252","TBD","CLOSD","1918 Enon Station Drive, Chesterfield VA 23836","23836","Chesterfield","Single Family Residence","02/23/2024","$495,610","$496,260","0","New (never occupied)","2023","Enon Station","2,718","0.20","4","2.0","Public Water","Sewer - Public","VA New","Corporate"
"1","2309965","766639147200000","CLOSD","8200 Killbevan Drive, Chesterfield VA 23838","23838","Chesterfield","Single Family Residence","02/23/2024","$773,990","$773,990","89","New (never occupied)","2023","Lake Margaret","4,438","","5","4.1","Public Water","Septic - Conventional","VA Assumption","Corporate"
"1","2400880","745-70-51-74-200-000","CLOSD","317 Oakcliff Avenue, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","02/23/2024","$375,000","$375,000","6","Resale (occupied at least once)","1963","Hylton Park","1,950","0.63","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2400802","2-3-0-4-0","CLOSD","4748 Fleming, Goochland VA 23093","23093","Goochland","Single Family Residence","02/23/2024","$370,000","$370,000","12","Resale (occupied at least once)","1991","Shannon Hills","2,043","3.64","3","2.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2328968","799-63-76-45-800-000","CLOSD","2717 Tinstree Drive, Chesterfield VA 23834","23834","Chesterfield","Single Family Residence","02/23/2024","$325,000","$335,000","52","Resale (occupied at least once)","1980","Tinsberry Trace","2,132","0.19","5","2.2","Public Water","Sewer - Public","VA New","Individuals"
"1","2327698","694-67-04-72-500-000","CLOSD","7211 Ledo Road, Chesterfield VA 23120","23120","Chesterfield","Single Family Residence","02/23/2024","$625,000","$625,000","68","Resale (occupied at least once)","2005","None","3,167","4.95","4","3.1","Well","Septic - Conventional","Conventional","Individuals"
"1","2309045","825659014100000","CLOSD","12242 Downrigger Drive, Chesterfield VA 23836","23836","Chesterfield","Single Family Residence","02/23/2024","$529,990","$529,990","274","New (never occupied)","2023","Meadowville Landing","2,738","","5","3.0","Public Water","Sewer - Public","VA New","Corporate"
"1","2400849","805-696-0349","CLOSD","1620 Tree Ridge Road, Henrico VA 23231","23231","Henrico","Single Family Residence","02/23/2024","$357,500","$360,000","10","Resale (occupied at least once)","2004","Village At Olde Colony","2,128","0.48","4","2.1","Public Water","Sewer - Public","FHA New","Individuals"
"1","2327930","770-69-28-00-700-000","CLOSD","4025 Woodfield Road, Chesterfield VA 23234","23234","Chesterfield","Single Family Residence","02/23/2024","$299,950","$300,000","43","Resale (occupied at least once)","1972","Belfair","1,788","0.27","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2401145","790-66-18-31-800-000","CLOSD","11136 Timonium Drive, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","02/23/2024","$269,900","$275,000","2","Resale (occupied at least once)","1986","Mineola","1,288","0.32","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2401687","014-4-10A","CLOSD","3465 East Brookland Manor Drive, Powhatan VA 23139","23139","Powhatan","Single Family Residence","02/23/2024","$650,000","$655,000","6","Resale (occupied at least once)","1996","Brookland Est.","3,544","15.20","3","3.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2400088","731-754-8671","CLOSD","12418 New Point Drive, Henrico VA 23233","23233","Henrico","Townhouse","02/23/2024","$299,000","$299,000","16","Resale (occupied at least once)","1984","Harbour Cove Townhouses","1,376","0.04","2","2.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2402314","708-69-72-09-500-000","CLOSD","16713 Tulip Hill Court, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","02/23/2024","$965,000","$965,000","2","Resale (occupied at least once)","2018","Hallsley","3,606","0.61","5","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2328801","732-65-01-99-300-000","CLOSD","13111 Carters Way Road, Chesterfield VA 23838","23838","Chesterfield","Single Family Residence","02/23/2024","$460,000","$465,000","48","Resale (occupied at least once)","1996","Carters Mill","2,413","1.14","4","2.1","Public Water","Septic - Conventional","Conventional","Individuals"
"1","2402418","C002-0227-012","CLOSD","8232 Ammonett Drive, Richmond City VA 23235","23235","Richmond City","Single Family Residence","02/23/2024","$549,950","$540,000","4","Resale (occupied at least once)","1960","Oxford","2,437","0.46","3","3.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2400308","784-761-7511","CLOSD","1105 Georgia Avenue, Henrico VA 23060","23060","Henrico","Single Family Residence","02/23/2024","$259,950","$260,000","9","Resale (occupied at least once)","1950","Biltmore","768","0.19","2","1.0","Public Water","Sewer - Public","FHA New","Individuals"
"1","2400531","810-716-8520","CLOSD","4606 Chipoax Avenue, Henrico VA 23231","23231","Henrico","Single Family Residence","02/23/2024","$224,990","$229,590","17","Resale (occupied at least once)","1948","Gilbert Gardens","846","0.20","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2330185","8715-83-5526","CLOSD","8182 Piabads Court, Hanover VA 23111","23111","Hanover","Single Family Residence","02/23/2024","$394,000","$394,000","11","Resale (occupied at least once)","1998","Davis Place","2,334","0.38","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2401592","793-745-7924","CLOSD","238 Knighthood Court, Henrico VA 23227","23227","Henrico","Townhouse","02/23/2024","$180,000","$185,000","4","Resale (occupied at least once)","1984","Kingsbridge","1,176","0.06","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2327250","58-2-0-5-0","CLOSD","1576 Whippoorwill Road, Goochland VA 23233","23233","Goochland","Single Family Residence","02/23/2024","$424,900","$405,000","72","Resale (occupied at least once)","1962","None","1,620","0.43","3","2.0","Well","Septic - Conventional","FHA New","Individuals"
"1","2401262","821-720-8530","CLOSD","352 Argyll Circle, Henrico VA 23075","23075","Henrico","Single Family Residence","02/23/2024","$249,900","$250,000","5","Resale (occupied at least once)","1979","Highland Village","1,160","0.23","3","1.1","Public Water","Sewer - Public","Conventional","Corporate, Individuals"
"1","2402378","748-69-81-39-600-000","CLOSD","10201 Francill Court, Chesterfield VA 23236","23236","Chesterfield","Single Family Residence","02/23/2024","$225,000","$261,000","6","Resale (occupied at least once)","1986","Forest Acres","872","0.27","2","1.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2402275","715-66-43-04-500-000","CLOSD","15700 Talland Drive, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","02/23/2024","$575,000","$580,000","5","Resale (occupied at least once)","2016","Harpers Mill","3,514","0.33","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2402229","746-71-50-95-200-000","CLOSD","2207 Woodmont Drive, Chesterfield VA 23235","23235","Chesterfield","Single Family Residence","02/23/2024","$359,000","$385,000","8","Resale (occupied at least once)","2012","Greenfield","1,604","0.38","3","2.0","Public Water","Sewer - Public","Cash","Estate"
"1","2402011","756-745-7426","CLOSD","8514 Bentridge Lane, Henrico VA 23229","23229","Henrico","Single Family Residence","02/23/2024","$399,000","$400,000","12","Resale (occupied at least once)","1956","None","1,699","0.34","3","2.0","Public Water","None","VA New","Corporate"
"1","2402000","58-54-2-79-0","CLOSD","15711 Mosaic Creek Boulevard, Goochland VA 23238","23238","Goochland","Single Family Residence","02/23/2024","$545,000","$569,127","3","Resale (occupied at least once)","2022","Mosaic at West Creek","1,698","0.24","3","2.0","Public Water","Sewer - Public","Cash","Individuals"
"1","2401991","W000-1031-019","CLOSD","2308 Rosewood Avenue, Richmond City VA 23220","23220","Richmond City","Single Family Residence","02/23/2024","$575,000","$675,000","5","Resale (occupied at least once)","1920","None","2,244","0.06","3","1.1","Public Water","Sewer - Public","Conventional","Individuals"
