"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2107353","9 12 12","CLOSD","3524 Cosby Mill Acres Court, New Kent VA 23141","23141","New Kent","Single Family Residence","05/05/2021","$285,000","$295,750","5","Resale (occupied at least once)","2017","None","1,496","0.58","3","2.0","Well","Septic - Conventional","VHDA ","Individuals"
"1","2107731","728-67-16-88-600-000","CLOSD","6912 Velvet Antler Drive, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","05/05/2021","$250,000","$290,000","8","Resale (occupied at least once)","1988","Deer Run","1,320","0.29","4","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2109708","737-756-3405","CLOSD","2815 Hampton Woods Drive, Henrico VA 23233","23233","Henrico","Single Family Residence","05/05/2021","$429,950","$465,000","2","Resale (occupied at least once)","1992","Hampton Woods","2,403","0.23","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2100667","C001-1254-052","CLOSD","10750 Old Gun Trace, Richmond City VA 23113","23113","Richmond City","Single Family Residence","05/05/2021","$1,050,000","$1,024,000","38","Resale (occupied at least once)","2008","Old Gun Trace","6,903","1.76","7","5.1","Public Water","Septic - Conventional","Conventional","Partnership"
"1","2103153","722-65-66-62-300-000","CLOSD","15119 Longtown Court, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","05/05/2021","$379,315","$380,282","0","New (never occupied)","2021","Windy Creek","2,500","0.30","4","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2107137","7797-15-8258","CLOSD","10266 Aynhoe Court, Hanover VA 23116","23116","Hanover","Single Family Residence","05/05/2021","$290,000","$290,000","7","Resale (occupied at least once)","1988","Kings Charter","1,672","0.33","3","2.1","Public Water","Community - Sewer/Septic","Conventional","Individuals"
"1","2106836","726-66-96-02-300-000","CLOSD","7406 Key Deer Circle, Chesterfield VA 23112","23112","Chesterfield","Single Family Residence","05/05/2021","$250,000","$250,000","3","Resale (occupied at least once)","1990","Deer Run","1,524","0.28","3","2.0","Public Water","Sewer - Public","Conventional","Individuals"
"1","2106919","800-736-2745","CLOSD","3812 Thimble Lane, Henrico VA 23222","23222","Henrico","Single Family Residence","05/05/2021","$175,500","$182,000","9","Resale (occupied at least once)","1950","Laburnum Heights","1,288","0.20","4","1.0","Public Water","Sewer - Public","VHDA/FHA","Individuals"
"1","2106221","8705-58-7286","CLOSD","8415 Dell Ray Drive, Hanover VA 23116","23116","Hanover","Single Family Residence","05/05/2021","$244,950","$244,950","3","Resale (occupied at least once)","2009","Sharon Park","1,440","0.63","3","2.1","Well","Septic - Alternative","Conventional","Individuals"
"1","2108989","737-741-6923","CLOSD","11209 Pinewood Court, Henrico VA 23238","23238","Henrico","Single Family Residence","05/05/2021","$324,000","$338,500","4","Resale (occupied at least once)","1982","Patterson West","1,776","0.32","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
