"#","ML #","PID","Status","Address Line","Zip","County/City","Type","Sales Date","List Price","Sales Price","Days On Market","New/Resale","Year Built","Subdivision","SqFtTotal","Acres","# Bedrooms","Total Baths","Water","Sewer","Sold Terms","Owned By"
"1","2410908","737-70-93-63-900-000","CLOSD","11901 West Petty Road, Chesterfield VA 23113","23113","Chesterfield","Single Family Residence","06/05/2024","$350,000","$378,000","7","Resale (occupied at least once)","1975","Olde Coach Village","1,704","0.45","4","2.1","Public Water","Sewer - Public","Cash","Individuals"
"1","2406658","S000-1347-018","CLOSD","3001 Midlothian Turnpike, Richmond City VA 23224","23224","Richmond City","Single Family Residence","06/05/2024","$399,850","$405,000","32","New (never occupied)","2024","Hockadays Plan","1,696","0.06","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2410922","S000-0120-011","CLOSD","1305 Bainbridge Street, Richmond City VA 23224","23224","Richmond City","Single Family Residence","06/05/2024","$469,000","$510,000","5","Resale (occupied at least once)","1895","Manchester","2,822","0.08","4","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2409220","043D-1-7","CLOSD","1010 Preservation Road, Powhatan VA 23113","23113","Powhatan","Single Family Residence","06/05/2024","$990,000","$960,000","10","Resale (occupied at least once)","2013","None","4,192","2.57","5","3.0","Well","Septic - Engineered","Conventional","Individuals"
"1","2408672","730-70-34-84-800-000","CLOSD","13206 Railey Hill Drive, Chesterfield VA 23114","23114","Chesterfield","Single Family Residence","06/05/2024","$789,900","$789,900","12","Resale (occupied at least once)","2004","The Grove","4,242","0.51","6","4.1","Public Water","Sewer - Public","VA New","Individuals"
"1","2405975","802-737-7201","CLOSD","4024 Park Trail Drive #UnitC-8, Henrico VA 23223","23223","Henrico","Townhouse","06/05/2024","$353,175","$353,175","0","New (never occupied)","2024","Reserve at Springdale Park","1,606","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2328272","794647108300000","CLOSD","3807 Belspring Road, Chesterfield VA 23831","23831","Chesterfield","Single Family Residence","06/05/2024","$607,230","$665,130","221","New (never occupied)","2023","Roberts Forest","3,691","","5","4.0","Public Water","Septic - Conventional","Conventional","Corporate"
"1","2404085","771-67-800-980-0000","CLOSD","6207 Jackline Run, Chesterfield VA 23234","23234","Chesterfield","Townhouse","06/05/2024","$399,365","$386,086","57","New (never occupied)","2024","Watermark","2,333","","3","2.2","Public Water","Sewer - Public","Conventional","Corporate"
"1","2406761","802-736-6995","CLOSD","4018 Park Trail Drive #UnitC-5, Henrico VA 23223","23223","Henrico","Townhouse","06/05/2024","$345,675","$345,675","28","New (never occupied)","2024","Reserve at Springdale Park","1,606","","3","2.1","Public Water","Sewer - Public","Conventional","Corporate"
"1","2410992","26-124","CLOSD","9514 Holly Tree Lane, Charles City County VA 23030","23030","Charles City County","Single Family Residence","06/05/2024","$250,000","$260,000","5","Resale (occupied at least once)","1994","None","1,163","1.40","3","2.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2410063","N000-0701-025","CLOSD","2723 Hanes Avenue, Richmond City VA 23222","23222","Richmond City","Single Family Residence","06/05/2024","$415,000","$455,000","6","Resale (occupied at least once)","1923","Brookland Park","1,614","0.09","3","2.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2409826","841-700-0046","CLOSD","6712 Whitelake Drive, Henrico VA 23231","23231","Henrico","Single Family Residence","06/05/2024","$849,950","$825,000","4","Resale (occupied at least once)","2020","White Oak","4,813","3.99","6","5.0","Well","Septic - Conventional","Conventional","Individuals"
"1","2408700","42-30-A-10-0","CLOSD","2312 Horseshoe Bend, Goochland VA 23063","23063","Goochland","Single Family Residence","06/05/2024","$635,000","$635,000","12","Resale (occupied at least once)","2005","Holland Hills","3,445","2.43","4","4.1","Public Water","Septic - Conventional","Cash","Individuals"
"1","2405356","742-773-8180","CLOSD","5408 Peavey Court, Henrico VA 23059","23059","Henrico","Single Family Residence","06/05/2024","$899,000","$905,000","10","Resale (occupied at least once)","2011","Hampshire","4,141","","4","3.1","Public Water","Sewer - Public","Conventional","Individuals"
"1","2402713","713662961000000","CLOSD","15849 WIDTHBY Court, Chesterfield VA 23832","23832","Chesterfield","Single Family Residence","06/05/2024","$487,990","$487,990","107","New (never occupied)","2023","Harpers Mill","2,401","","3","3.0","Public Water","Sewer - Public","Cash","Corporate"
